App name,No.,Time,Source,Destination,Protocol,Length
Drive,6570,212.519229,172.30.1.250,172.30.1.1,TCP,88
Drive,6571,212.519317,172.30.1.1,172.30.1.250,TLSv1.2,128
Drive,6572,212.519369,172.30.1.250,172.30.1.1,TCP,88
Drive,6573,212.519456,172.30.1.1,172.30.1.250,TLSv1.2,140
Drive,6574,212.519911,172.30.1.250,172.30.1.1,TCP,88
Drive,6575,212.519967,172.30.1.1,172.30.1.250,TLSv1.2,172
Drive,6576,212.520007,172.30.1.250,172.30.1.1,TCP,88
Drive,6577,212.521614,172.30.1.1,172.30.1.250,TLSv1.2,1048
Drive,6578,212.521679,172.30.1.250,172.30.1.1,TCP,88
Drive,6579,212.523766,172.30.1.1,172.30.1.250,TCP,88
Drive,6580,212.523798,172.30.1.250,172.30.1.1,TCP,88
Drive,6581,212.524183,172.30.1.1,172.30.1.250,TLSv1.2,992
Drive,6582,212.524233,172.30.1.250,172.30.1.1,TCP,88
Drive,6583,212.56251,172.30.1.250,172.30.1.1,TLSv1.2,488
Drive,6584,212.562655,172.30.1.250,172.30.1.1,TLSv1.2,488
Drive,6585,212.562866,172.30.1.1,172.30.1.250,TCP,88
Drive,6586,212.562938,172.30.1.250,172.30.1.1,TCP,88
Drive,6587,212.562998,172.30.1.1,172.30.1.250,TCP,88
Drive,6588,212.566124,172.30.1.1,172.30.1.250,TLSv1.2,124
Drive,6589,212.566231,172.30.1.250,172.30.1.1,TCP,88
Drive,6612,213.042515,172.30.1.250,172.30.1.1,TLSv1.2,424
Drive,6613,213.045451,172.30.1.1,172.30.1.250,TCP,88
Drive,6614,213.045547,172.30.1.250,172.30.1.1,TLSv1.2,1376
Drive,6615,213.053138,172.30.1.1,172.30.1.250,TCP,88
Drive,6616,213.053277,172.30.1.1,172.30.1.250,TLSv1.2,132
Drive,6617,213.053448,172.30.1.250,172.30.1.1,TCP,88
Drive,6621,213.068667,172.30.1.250,172.30.1.1,TLSv1.2,1504
Google Play service,6693,213.68936,172.30.1.250,172.30.1.1,TCP,88
Google Play service,6697,213.693031,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6701,218.307089,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,6702,218.568371,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,6703,218.56881,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6704,218.571737,172.30.1.1,172.30.1.250,TLSv1.3,604
Accountable2You,6705,218.572236,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6706,218.824996,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6707,218.82551,172.30.1.250,172.30.1.1,TLSv1.3,2760
Accountable2You,6708,218.8264,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6709,218.827341,172.30.1.250,172.30.1.1,TLSv1.3,4108
Accountable2You,6710,218.827587,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6711,218.860657,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,6712,218.861047,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6713,218.865169,172.30.1.1,172.30.1.250,TLSv1.3,132
Accountable2You,6714,218.865343,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6715,218.866259,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,6716,218.866364,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6717,218.866777,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,6718,218.866845,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6719,218.868727,172.30.1.1,172.30.1.250,TLSv1.3,160
Accountable2You,6720,218.868809,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6721,218.938712,172.30.1.250,172.30.1.1,TLSv1.3,956
Accountable2You,6722,218.939083,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6723,218.940687,172.30.1.1,172.30.1.250,TLSv1.3,120
Accountable2You,6724,218.940801,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6725,218.941208,172.30.1.1,172.30.1.250,TLSv1.3,128
Accountable2You,6726,218.941286,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6727,218.941753,172.30.1.1,172.30.1.250,TLSv1.3,112
Accountable2You,6728,218.941788,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6729,218.942339,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6730,218.942397,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6731,218.957419,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,6732,218.978706,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6733,218.990859,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,6734,218.991047,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6735,218.994858,172.30.1.1,172.30.1.250,TLSv1.3,616
Accountable2You,6736,218.995385,172.30.1.250,172.30.1.1,TCP,88
Messages,6737,219.010218,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,6738,219.012337,172.30.1.1,172.30.1.250,TCP,88
Messages,6739,219.020695,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,6740,219.020943,172.30.1.250,172.30.1.1,TCP,88
Messages,6741,219.021386,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,6742,219.021451,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6743,219.045127,172.30.1.250,172.30.1.1,TLSv1.3,304
Accountable2You,6744,219.046245,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,6745,219.047974,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,6746,219.048083,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6747,219.04926,172.30.1.1,172.30.1.250,TLSv1.3,1204
Accountable2You,6748,219.04934,172.30.1.250,172.30.1.1,TCP,88
Google Play service,6749,219.079101,172.30.1.250,172.30.1.1,TLSv1.3,536
Google Play service,6750,219.079396,172.30.1.1,172.30.1.250,TCP,88
Google Play service,6751,219.110042,172.30.1.1,172.30.1.250,TLSv1.3,124
Google Play service,6752,219.110233,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,6753,219.245859,172.30.1.250,172.30.1.1,TLSv1.3,1124
Accountable2You,6754,219.246317,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6766,224.925087,172.30.1.1,172.30.1.250,DNS,108
Google Play Store,6767,224.927293,172.30.1.1,172.30.1.250,DNS,116
Google Play Store,6768,225.165167,172.30.1.250,172.30.1.1,DNS,148
Google Play Store,6769,225.166949,172.30.1.250,172.30.1.1,DNS,132
Google Play Store,6770,225.184703,172.30.1.1,172.30.1.250,TCP,108
Google Play Store,6771,225.193007,172.30.1.1,172.30.1.250,TCP,108
Google Play Store,6772,225.20045,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6773,225.201714,172.30.1.1,172.30.1.250,QUIC,156
Google Play Store,6774,225.20244,172.30.1.1,172.30.1.250,TCP,108
Google Play Store,6775,225.203729,172.30.1.1,172.30.1.250,TCP,108
Google Play Store,6776,225.229786,172.30.1.250,172.30.1.1,TCP,96
Google Play Store,6777,225.230184,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6778,225.231667,172.30.1.1,172.30.1.250,TLSv1.3,604
Google Play Store,6779,225.231996,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6780,225.236653,172.30.1.250,172.30.1.1,TCP,96
Google Play Store,6781,225.236869,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6782,225.241256,172.30.1.1,172.30.1.250,TLSv1.3,816
Google Play Store,6783,225.241746,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6784,225.249819,172.30.1.250,172.30.1.1,TCP,96
Google Play Store,6785,225.250027,172.30.1.250,172.30.1.1,TCP,96
Google Play Store,6786,225.25055,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6787,225.250591,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6788,225.252092,172.30.1.1,172.30.1.250,TLSv1.3,604
Google Play Store,6789,225.252415,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6790,225.253386,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6791,225.253565,172.30.1.250,172.30.1.1,QUIC,868
Google Play Store,6792,225.253736,172.30.1.250,172.30.1.1,QUIC,160
Google Play Store,6793,225.255015,172.30.1.1,172.30.1.250,TLSv1.3,816
Google Play Store,6794,225.255355,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6795,225.259389,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6796,225.25985,172.30.1.1,172.30.1.250,QUIC,148
Google Play Store,6797,225.260656,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6798,225.262838,172.30.1.1,172.30.1.250,QUIC,1320
Google Play Store,6799,225.26341,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6800,225.263672,172.30.1.1,172.30.1.250,QUIC,304
Google Play Store,6801,225.264658,172.30.1.1,172.30.1.250,QUIC,152
Google Play Store,6802,225.26476,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6803,225.26541,172.30.1.1,172.30.1.250,QUIC,240
Google Play Store,6804,225.266015,172.30.1.1,172.30.1.250,QUIC,1320
Google Play Store,6805,225.26639,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6806,225.26683,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6807,225.26715,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6808,225.267361,172.30.1.1,172.30.1.250,QUIC,1028
Google Play Store,6809,225.286666,172.30.1.250,172.30.1.1,TLSv1.3,4096
Google Play Store,6810,225.287738,172.30.1.250,172.30.1.1,TLSv1.3,420
Google Play Store,6811,225.288284,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6812,225.288328,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6813,225.288387,172.30.1.250,172.30.1.1,TLSv1.3,524
Google Play Store,6814,225.288534,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6815,225.300123,172.30.1.250,172.30.1.1,QUIC,196
Google Play Store,6816,225.30381,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6817,225.304269,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6818,225.30679,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6819,225.306896,172.30.1.250,172.30.1.1,TLSv1.3,1856
Google Play Store,6820,225.307181,172.30.1.250,172.30.1.1,TLSv1.3,420
Google Play Store,6821,225.307461,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6822,225.307492,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6823,225.31429,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6824,225.314411,172.30.1.250,172.30.1.1,QUIC,104
Google Play Store,6825,225.314492,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6826,225.314567,172.30.1.250,172.30.1.1,QUIC,104
Google Play Store,6827,225.31773,172.30.1.1,172.30.1.250,TLSv1.3,160
Google Play Store,6828,225.317773,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6829,225.31799,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6830,225.318094,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6831,225.320565,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6832,225.320646,172.30.1.1,172.30.1.250,TLSv1.3,160
Google Play Store,6833,225.320756,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6834,225.322716,172.30.1.1,172.30.1.250,TLSv1.3,160
Google Play Store,6835,225.322824,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6836,225.32469,172.30.1.1,172.30.1.250,TLSv1.3,160
Google Play Store,6837,225.324794,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6838,225.325335,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6839,225.325405,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6840,225.32665,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6841,225.326717,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6842,225.327347,172.30.1.1,172.30.1.250,TLSv1.3,184
Google Play Store,6843,225.327448,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6844,225.328543,172.30.1.1,172.30.1.250,TLSv1.3,184
Google Play Store,6845,225.328637,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6846,225.331583,172.30.1.1,172.30.1.250,TLSv1.3,2696
Google Play Store,6847,225.331797,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6848,225.332823,172.30.1.1,172.30.1.250,TLSv1.3,364
Google Play Store,6849,225.332921,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6850,225.333243,172.30.1.1,172.30.1.250,TLSv1.3,4328
Google Play Store,6851,225.33338,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6852,225.342256,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6853,225.350261,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6854,225.356054,172.30.1.250,172.30.1.1,TLSv1.3,952
Google Play Store,6855,225.356408,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6856,225.356523,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6857,225.35884,172.30.1.250,172.30.1.1,TLSv1.3,952
Google Play Store,6858,225.359234,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6859,225.360244,172.30.1.1,172.30.1.250,TLSv1.3,120
Google Play Store,6860,225.360399,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6861,225.367708,172.30.1.250,172.30.1.1,TLSv1.3,120
Google Play Store,6862,225.367902,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6863,225.37109,172.30.1.250,172.30.1.1,TLSv1.3,940
Google Play Store,6864,225.37138,172.30.1.250,172.30.1.1,TLSv1.3,940
Google Play Store,6865,225.371628,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6866,225.371676,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6867,225.371762,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6868,225.372275,172.30.1.1,172.30.1.250,TLSv1.3,120
Google Play Store,6869,225.372459,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6870,225.375755,172.30.1.250,172.30.1.1,TLSv1.3,120
Google Play Store,6871,225.375946,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6872,225.390681,172.30.1.250,172.30.1.1,TLSv1.3,488
Google Play Store,6873,225.39087,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6874,225.403636,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6875,225.405982,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play Store,6876,225.406036,172.30.1.1,172.30.1.250,TLSv1.3,124
Google Play Store,6877,225.406254,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,6878,225.406396,172.30.1.250,172.30.1.1,QUIC,1284
Google Play Store,6879,225.406596,172.30.1.250,172.30.1.1,QUIC,184
Google Play Store,6880,225.408471,172.30.1.1,172.30.1.250,QUIC,112
Google Play Store,6881,225.435254,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6882,225.462686,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6883,225.469539,172.30.1.1,172.30.1.250,QUIC,1324
Google Play Store,6884,225.475594,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6885,225.475799,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6886,225.477073,172.30.1.1,172.30.1.250,QUIC,116
Google Play Store,6887,225.488396,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6888,225.518113,172.30.1.250,172.30.1.1,QUIC,1320
Google Play Store,6889,225.518322,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6890,225.518387,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6891,225.519617,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6892,225.519723,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6893,225.519786,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6894,225.52672,172.30.1.1,172.30.1.250,QUIC,112
Google Play Store,6895,225.526888,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6896,225.526957,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6897,225.527015,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6898,225.527072,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6899,225.527128,172.30.1.250,172.30.1.1,QUIC,436
Google Play Store,6900,225.52718,172.30.1.250,172.30.1.1,QUIC,488
Google Play Store,6901,225.527233,172.30.1.250,172.30.1.1,QUIC,1320
Google Play Store,6902,225.527423,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6903,225.530828,172.30.1.250,172.30.1.1,QUIC,1308
Google Play Store,6904,225.531146,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6905,225.53124,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6906,225.531682,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6907,225.531785,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6908,225.531873,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6909,225.532548,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6910,225.533011,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6911,225.533417,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6912,225.534061,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6913,225.534478,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6914,225.534813,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6915,225.534908,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6916,225.534991,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6917,225.538639,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6918,225.538772,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6919,225.541007,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6920,225.541116,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6921,225.541202,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6922,225.541284,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6923,225.541878,172.30.1.1,172.30.1.250,QUIC,244
Google Play Store,6924,225.544078,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6925,225.544222,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6926,225.544864,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6927,225.5453,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6928,225.545789,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6929,225.546223,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6930,225.546658,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6931,225.547682,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6932,225.547815,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6933,225.547908,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6934,225.548446,172.30.1.1,172.30.1.250,QUIC,880
Google Play Store,6935,225.549164,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6936,225.549677,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6937,225.550216,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6938,225.550323,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6939,225.550763,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6940,225.551904,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6941,225.553349,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6942,225.553531,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6943,225.553752,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6944,225.553867,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6945,225.556532,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6946,225.556709,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6947,225.55682,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6948,225.557117,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6949,225.557716,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6950,225.560105,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6951,225.563015,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6952,225.563205,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6953,225.56331,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6954,225.56342,172.30.1.1,172.30.1.250,QUIC,112
Google Play Store,6955,225.563849,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6956,225.565764,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6957,225.571742,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6958,225.571896,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6959,225.572399,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6960,225.581147,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6961,225.581334,172.30.1.250,172.30.1.1,QUIC,916
Google Play Store,6962,225.581469,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6963,225.581535,172.30.1.250,172.30.1.1,QUIC,196
Google Play Store,6964,225.581688,172.30.1.250,172.30.1.1,QUIC,1324
Google Play Store,6965,225.5818,172.30.1.250,172.30.1.1,QUIC,308
Google Play Store,6966,225.584012,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6967,225.584655,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6968,225.585651,172.30.1.250,172.30.1.1,QUIC,104
Google Play Store,6969,225.585855,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6970,225.598446,172.30.1.250,172.30.1.1,QUIC,1044
Google Play Store,6971,225.59864,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6972,225.600332,172.30.1.1,172.30.1.250,QUIC,112
Google Play Store,6973,225.601992,172.30.1.250,172.30.1.1,TLSv1.3,1292
Google Play Store,6974,225.602795,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6975,225.614492,172.30.1.250,172.30.1.1,TLSv1.3,6768
Google Play Store,6976,225.614691,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6977,225.615388,172.30.1.250,172.30.1.1,TLSv1.3,6264
Google Play Store,6978,225.615623,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6979,225.618525,172.30.1.250,172.30.1.1,TLSv1.3,10048
Google Play Store,6980,225.618767,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6981,225.618825,172.30.1.250,172.30.1.1,TCP,816
Google Play Store,6982,225.618949,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6983,225.620831,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6984,225.621411,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6985,225.621732,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6986,225.625664,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6987,225.629923,172.30.1.250,172.30.1.1,TLSv1.3,1424
Google Play Store,6988,225.630144,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6989,225.632833,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,6990,225.647964,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6991,225.64822,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6992,225.652349,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6993,225.652515,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6994,225.660729,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6995,225.660936,172.30.1.250,172.30.1.1,QUIC,180
Google Play Store,6996,225.661026,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,6997,225.661782,172.30.1.1,172.30.1.250,QUIC,108
Google Play Store,6998,225.668358,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,6999,225.668528,172.30.1.250,172.30.1.1,QUIC,100
Google Play Store,7000,225.668921,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,7001,225.670785,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,7002,225.670965,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,7003,225.673578,172.30.1.250,172.30.1.1,TLSv1.3,3652
Google Play Store,7004,225.673857,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,7005,225.675025,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play Store,7006,225.675139,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,7007,225.783969,172.30.1.1,172.30.1.250,TLSv1.3,340
Google Play Store,7008,225.784152,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,7009,225.829091,172.30.1.250,172.30.1.1,TLSv1.3,408
Google Play Store,7010,225.829276,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,7011,225.957112,172.30.1.1,172.30.1.250,TLSv1.3,612
Google Play Store,7012,225.957403,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,7013,226.154109,172.30.1.250,172.30.1.1,TLSv1.3,240
Google Play Store,7014,226.164529,172.30.1.250,172.30.1.1,TLSv1.3,1424
Google Play Store,7015,226.16485,172.30.1.1,172.30.1.250,TCP,88
