time_ms,machine,slice,direction,src_ip,dst_ip,packet_size,time_bin,time_bin_sa
9364.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9365.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9366.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9367.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9368.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9369.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9371.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9373.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9375.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9376.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9377.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9378.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,246.47,9300.0,9378.0
9378.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9379.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9381.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,397.44,9300.0,9381.0
9382.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9384.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9386.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9388.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9390.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9391.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9392.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9394.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9395.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,209.67,9300.0,9395.0
9395.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9397.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9398.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9399.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,546.17,9300.0,9399.0
9401.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9403.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9403.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9405.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9406.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9407.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9408.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,480.3,9400.0,9408.0
9410.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9412.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,1115.82,9400.0,9412.0
9413.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9414.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9415.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9416.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9416.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,470.55,9400.0,9416.0
9417.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9418.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9420.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9422.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9423.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9425.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9426.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9427.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,723.28,9400.0,9427.0
9428.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9429.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9430.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9431.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,297.4,9400.0,9431.0
9432.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9433.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9435.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9436.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9438.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,1544.59,9400.0,9438.0
9440.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9442.0,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9443.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9443.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,359.68,9400.0,9443.0
9444.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9445.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9446.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9447.0,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9447.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9448.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9450.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9455.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9475.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9485.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9490.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9500.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9505.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9525.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9625.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
9825.5,M4,eMBB,DL,192.168.0.1,10.0.0.4,0.0,,
9925.5,M4,eMBB,UL,10.0.0.4,192.168.0.1,0.0,,
