time_ms,machine,slice,direction,src_ip,dst_ip,packet_size,time_bin,time_bin_sa
9222.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,9200.0,9222.0
9223.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,9200.0,9223.0
9225.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9223.0
9227.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,56,9200.0,9227.0
9229.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9231.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9233.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9235.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9236.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9238.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9239.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9239.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9241.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9242.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9243.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9227.0
9245.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,9200.0,9245.0
9247.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,9200.0,9247.0
9248.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,9200.0,9248.0
9249.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9248.0
9251.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71,9200.0,9251.0
9253.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9251.0
9254.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9251.0
9255.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9251.0
9256.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,9200.0,9256.0
9257.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9256.0
9258.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9256.0
9258.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9256.0
9259.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9256.0
9261.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9256.0
9262.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,9200.0,9262.0
9263.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9262.0
9264.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9262.0
9266.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9262.0
9266.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58,9200.0,9266.0
9267.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,9200.0,9267.0
9267.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,51,9200.0,9267.0
9269.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9267.0
9270.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9267.0
9271.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,9200.0,9271.0
9271.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9271.0
9273.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,58,9200.0,9273.0
9274.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9273.0
9274.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9200.0,9273.0
9276.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,9200.0,9276.0
9278.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9276.0
9278.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9276.0
9279.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,9200.0,9279.0
9280.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,81,9200.0,9280.0
9281.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9280.0
9283.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9280.0
9285.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70,9200.0,9285.0
9286.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9285.0
9287.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9285.0
9288.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,9200.0,9288.0
9290.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9288.0
9292.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9288.0
9293.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9288.0
9295.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9288.0
9297.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9288.0
9298.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,9200.0,9298.0
9299.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9200.0,9298.0
9300.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,9300.0,9300.0
9301.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9301.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9303.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9305.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9307.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9308.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9309.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9310.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9311.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9300.0
9312.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63,9300.0,9312.0
9313.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9312.0
9315.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9312.0
9316.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,9300.0,9316.0
9318.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9316.0
9319.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9316.0
9320.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,77,9300.0,9320.0
9321.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9323.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9324.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9326.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9328.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9330.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9332.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9320.0
9334.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,84,9300.0,9334.0
9336.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64,9300.0,9336.0
9338.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9336.0
9338.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72,9300.0,9338.0
9339.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9338.0
9340.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9338.0
9340.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9338.0
9342.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9338.0
9342.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,9300.0,9342.0
9344.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9342.0
9346.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9342.0
9347.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9342.0
9348.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9342.0
9349.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9342.0
9351.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62,9300.0,9351.0
9352.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68,9300.0,9352.0
9353.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9352.0
9355.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9352.0
9357.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,9300.0,9357.0
9359.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60,9300.0,9359.0
9361.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,76,9300.0,9361.0
9363.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9361.0
9364.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9361.0
9365.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9361.0
9366.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9361.0
9367.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9361.0
9368.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,83,9300.0,9368.0
9369.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9368.0
9371.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9368.0
9373.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9368.0
9375.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,71,9300.0,9375.0
9376.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9375.0
9377.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9375.0
9378.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9300.0,9375.0
9378.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54,9300.0,9378.0
9379.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9378.0
9381.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61,9300.0,9381.0
9382.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9384.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9386.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9388.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9390.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9391.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9381.0
9392.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52,9300.0,9392.0
9394.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9395.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9395.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9397.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9398.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9399.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9401.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9300.0,9392.0
9403.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66,9400.0,9403.0
9403.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9403.0
9405.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9403.0
9406.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9403.0
9407.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9403.0
9408.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56,9400.0,9408.0
9410.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9408.0
9412.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9408.0
9413.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74,9400.0,9413.0
9414.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9413.0
9415.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65,9400.0,9415.0
9416.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9415.0
9416.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,71,9400.0,9416.0
9417.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9418.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9420.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9422.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9423.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9425.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9426.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9416.0
9427.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,9400.0,9427.0
9428.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9427.0
9429.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,54,9400.0,9429.0
9430.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,9400.0,9430.0
9431.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9430.0
9432.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,9400.0,9432.0
9433.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,68,9400.0,9433.0
9435.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,65,9400.0,9435.0
9436.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9435.0
9438.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9435.0
9440.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9435.0
9442.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9435.0
9443.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57,9400.0,9443.0
9443.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9443.0
9444.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9443.0
9445.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0,9400.0,9443.0
9446.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,72,9400.0,9446.0
9447.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9446.0
9447.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9446.0
9448.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9446.0
9450.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55,9400.0,9450.0
9455.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,59,9400.0,9455.0
9475.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9455.0
9485.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9455.0
9490.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9400.0,9455.0
9500.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,61,9500.0,9500.0
9505.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9500.0,9500.0
9525.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9500.0,9500.0
9625.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9500.0,9500.0
9825.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0,9500.0,9500.0
9925.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63,9900.0,9925.0
