Time,machine,slice,direction,Source,Destination,Length,time_bin,time_bin_sa
9266.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9266.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.0,9200.0,9266.0
9267.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.1,9200.0,9267.0
9267.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,51.18,9200.0,9267.0
9269.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9270.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9271.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.75,9200.0,9271.0
9271.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9273.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,58.28,9200.0,9273.0
9274.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9274.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9276.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.34,9200.0,9276.0
9278.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9278.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9279.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.9,9200.0,9279.0
9280.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,81.6,9200.0,9280.0
9281.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9283.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9285.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70.58,9200.0,9285.0
9286.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9287.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9288.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.3,9200.0,9288.0
9290.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9292.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9293.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9295.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9297.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9298.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.65,9200.0,9298.0
9299.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9300.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.15,9300.0,9300.0
9301.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9301.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9303.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9305.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9307.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9308.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9309.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9310.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9311.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9312.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63.98,9300.0,9312.0
9313.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9315.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9316.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.43,9300.0,9316.0
9318.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9319.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9320.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,77.2,9300.0,9320.0
9321.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9323.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9324.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9326.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9328.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9330.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9332.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9334.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,84.09,9300.0,9334.0
9336.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.7,9300.0,9336.0
9338.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9338.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.28,9300.0,9338.0
9339.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9340.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9340.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9342.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9342.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.63,9300.0,9342.0
9344.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9346.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9347.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9348.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9349.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9351.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.2,9300.0,9351.0
9352.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.37,9300.0,9352.0
9353.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9355.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9357.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.25,9300.0,9357.0
9359.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.87,9300.0,9359.0
9361.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,76.68,9300.0,9361.0
9363.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9364.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9365.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9366.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9367.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9368.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,83.4,9300.0,9368.0
9369.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9371.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9373.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9375.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,71.05,9300.0,9375.0
9376.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9377.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9378.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9378.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54.4,9300.0,9378.0
9379.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9381.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.89,9300.0,9381.0
9382.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9384.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9386.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9388.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9390.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9391.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9392.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52.29,9300.0,9392.0
9394.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9395.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9395.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9397.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9398.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9399.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9401.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9403.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.17,9400.0,9403.0
9403.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9405.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9406.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9407.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9408.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.91,9400.0,9408.0
9410.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9412.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9413.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.37,9400.0,9413.0
9414.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9415.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.28,9400.0,9415.0
9416.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9416.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,71.03,9400.0,9416.0
9417.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9418.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9420.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9422.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9423.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9425.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9426.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9427.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.6,9400.0,9427.0
9428.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9429.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,54.54,9400.0,9429.0
9430.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.2,9400.0,9430.0
9431.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9432.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.2,9400.0,9432.0
9433.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,68.05,9400.0,9433.0
9435.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,65.41,9400.0,9435.0
9436.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9438.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9440.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9442.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9443.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.8,9400.0,9443.0
9443.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9444.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9445.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9446.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,72.3,9400.0,9446.0
9447.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9447.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9448.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9450.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.4,9400.0,9450.0
9455.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,59.63,9400.0,9455.0
9475.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9485.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9490.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9500.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,61.53,9500.0,9500.0
9505.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9525.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9625.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,0.0,,
9825.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,0.0,,
9925.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.62,9900.0,9925.0
